PLANT_CODE,MATERIAL_CODE,MATERIAL_DESC,BATCH_NO,BATCH_WEIGHT,STORAGE_LOC,BATCH_THICK,BATCH_WIDTH,RM_SOURCE,VENDOR,VENDOR_BATCH,GRN,PO_NO,PO_LINE_NO,PO_DELIVERY_DATE,MOVEMENT_TYPE,PRODUCT_GROUP,PRODUCT_TYPE,EQ_SPEC,EQ_SPEC_GROUP,EQ_SUB_SPEC,CHAPTER_ID,CHAPTER_TYPE,CROWN,SIMULATED_HEAT_NO,QA_MATCH_STATUS
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25L0231R00,24.63,2001,3,1220,0011000145,JSW STEEL LIMITED,2530541502,5000087749,4600000220,40,12-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083890,N,7.453,96091041,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25L0232R00,24.535,2001,3,1220,0011000145,JSW STEEL LIMITED,2530541405,5000087750,4600000220,40,12-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083890,N,7.453,59010038,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0233R00,24.575,2001,2.8,1220,0011000145,JSW STEEL LIMITED,2540537007,5000087752,4600000220,30,12-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083990,N,7.453,76233087,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0234R00,24.955,2001,2.2,1230,0011000145,JSW STEEL LIMITED,2510531105,5000087753,4600000220,20,12-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,58208382,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0235R00,24.87,2001,2.2,1230,0011000145,JSW STEEL LIMITED,2540537204,5000087830,4600000220,20,12-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,14746917,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0236R00,28.58,2001,2.5,1230,0011000082,TATA STEEL LTD,257607052,5000087831,4600000207,70,15-11-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,93113091,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0237R00,25.035,2001,2,1235,0011000145,JSW STEEL LIMITED,2520528605,5000087879,4600000218,10,08-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,10144438,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0238R00,25.09,2001,2,1260,0011000145,JSW STEEL LIMITED,2520528306,5000087988,4600000221,10,16-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,53429412,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0239R00,27.85,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337514,5000088048,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,69341280,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0240R00,27.9,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337656,5000088049,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,28539919,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0241R00,24.005,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337648,5000088050,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,67378216,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0242R00,25.185,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337735,5000088051,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,88574926,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0243R00,27.065,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25337744,5000088052,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,92436774,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0244R00,24.24,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337651,5000088054,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,27221614,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0245R00,24.165,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337653,5000088055,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,92652094,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0246R00,25.495,2001,2.5,1260,0011000145,JSW STEEL LIMITED,2520528202,5000088057,4600000221,30,17-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,76494626,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0247R00,24.88,2001,2.2,1230,0011000145,JSW STEEL LIMITED,2520528902,5000088059,4600000221,20,17-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,66940038,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0248R00,27.04,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337736,5000088060,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,20436514,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0249R00,24.81,2001,2.2,1230,0011000145,JSW STEEL LIMITED,2520528903,5000088061,4600000221,20,17-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,29519049,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0250R00,27.92,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337305,5000088062,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,53194171,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0251R00,27.96,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337507,5000088063,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,60905424,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0252R00,27.92,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337512,5000088065,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,53262706,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0253R00,27.87,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337515,5000088066,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,30106361,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0254R00,28.015,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337509,5000088068,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,64336810,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0255R00,26.495,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338191,5000088069,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,42563410,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0256R00,27.83,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337424,5000088070,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,64240693,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0257R00,26.15,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337288,5000088071,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,84214182,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0258R00,28.035,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337978,5000088073,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,64992094,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0259R00,21.63,2001,2.8,1160,0011000144,JSW Vijayanagar Metallics Limited,25320870,5000088072,4600000222,70,05-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083990,N,7.453,38056434,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0260R00,22.21,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337734,5000088074,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,42662103,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0261R00,25.79,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337371,5000088075,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,13416366,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0262R00,27.84,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337519,5000088076,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,45956290,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0263R00,25.28,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337370,5000088077,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,61511395,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0264R00,26.465,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338105,5000088078,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,58021091,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0265R00,25.085,2001,2.8,1250,0011000145,JSW STEEL LIMITED,2530541307,5000088079,4600000221,40,17-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083990,N,7.453,68506783,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0266R00,28.08,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338103,5000088080,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,75168037,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25L0267R00,27.89,2001,3.6,1250,0011000144,JSW Vijayanagar Metallics Limited,25327301,5000088081,4600000222,60,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083890,N,7.453,81525888,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0268R00,28.15,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337641,5000088082,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,98961456,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0269R00,27.895,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337657,5000088083,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,49590287,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0270R00,28.075,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25326794,5000088084,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,77731039,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0271R00,28.085,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337649,5000088085,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,38580469,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0272R00,26.14,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337707,5000088086,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,42285459,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0273R00,28.02,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337650,5000088087,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,68161604,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0274R00,27.82,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337418,5000088088,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,91199354,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0275R00,28.075,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338099,5000088101,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,55065759,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0276R00,25.925,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337638,5000088102,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,95170366,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0277R00,28.08,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338098,5000088103,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,59078166,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0278R00,27.825,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337427,5000088108,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,18872509,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0279R00,28.125,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337419,5000088110,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,77695532,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0280R00,27.86,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337895,5000088111,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,71887663,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0281R00,28.15,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338100,5000088112,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,13015544,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0282R00,28.03,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337981,5000088113,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,89763013,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0283R00,28.13,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338095,5000088114,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,79599576,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0284R00,28.045,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337976,5000088115,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,16902683,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0285R00,27.985,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337289,5000088116,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,33588571,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0286R00,28.085,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337644,5000088118,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,35663223,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0287R00,27.875,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25325985,5000088119,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,92634902,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0288R00,27.915,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337835,5000088120,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,93168134,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0289R00,28.08,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338106,5000088122,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,67001929,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0290R00,28.015,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337980,5000088124,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,15151889,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0291R00,25.12,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25337984,5000088125,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,53006146,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0292R00,26.075,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337635,5000088136,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,39023150,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0293R00,28.07,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338096,5000088137,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,78974383,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0294R00,28.09,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337640,5000088138,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,22931607,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0295R00,27.895,2001,2.8,1180,0011000144,JSW Vijayanagar Metallics Limited,25326849,5000088139,4600000222,100,05-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083990,N,7.453,72783813,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0296R00,28.105,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338097,5000088140,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,57152153,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0297R00,27.87,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337426,5000088141,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,17105058,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0298R00,28.06,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337643,5000088142,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,86770390,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0299R00,23.25,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337503,5000088146,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,70797687,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0300R00,27.95,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337521,5000088147,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,63914659,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0301R00,25.86,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338190,5000088154,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,12939112,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0302R00,25.945,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338188,5000088155,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,24320156,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0303R00,25.29,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338197,5000088156,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,64879194,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0304R00,26.015,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337645,5000088157,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,46956822,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0305R00,27.995,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337642,5000088158,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,80382987,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0306R00,23.135,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337748,5000088159,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,35438608,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0307R00,28.025,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337301,5000088160,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,82119575,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0308R00,23.105,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337747,5000088167,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,56549138,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0309R00,27.885,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337518,5000088168,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,61424104,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0310R00,27.935,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337517,5000088169,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,62853356,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0311R00,27.9,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337639,5000088170,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,38939812,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0312R00,28.325,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338187,5000088171,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,78183824,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25L0313R00,24.005,2001,3,1220,0011000144,JSW Vijayanagar Metallics Limited,25326267,5000088172,4600000222,50,05-12-25,101,HRC,COIL,11513:2017,BIS,cr2,72083890,N,7.453,21497799,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0314R00,26.295,2001,2,1235,0011000144,JSW Vijayanagar Metallics Limited,25338193,5000088173,4600000222,10,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,86243504,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0315R00,27.96,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337897,5000088174,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,46008504,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0316R00,25.795,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337708,5000088177,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,41726703,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0317R00,27.9,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337893,5000088176,4600000222,30,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,96438013,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0319R00,26.95,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337979,5000088178,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,15146399,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0320R00,27.88,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337894,5000088179,4600000222,80,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,65353772,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0321R00,28.005,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25338102,5000088180,4600000222,90,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,47427899,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0322R00,27.94,2001,2.5,1230,0011000144,JSW Vijayanagar Metallics Limited,25337522,5000088181,4600000222,90,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,11223242,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0323R00,27.815,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337646,5000088183,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,13021223,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0324R00,27.83,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337511,5000088182,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,21408227,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0325R00,27.81,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337896,5000088184,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,45553372,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0326R00,26.115,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337825,5000088195,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,65484600,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0327R00,27.97,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337510,5000088196,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,73799420,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25L0328R00,27.855,2001,2.2,1230,0011000144,JSW Vijayanagar Metallics Limited,25337513,5000088197,4600000222,20,05-12-25,101,HRC,COIL,11513:2017,BIS,cr3,72083990,N,7.453,76160468,MATCHED
